Business_reviews,Amount
-uTSULI-6yd-P-TOReLX9Q,28
3tpUi6ZeHkHjlSf_niV0bA,28
WnRFkzFpX4GjJjMCxhdncA,28
esJ9EL246OIq1bL2ybrzVg,28
BRw2LIOqsEg3eDFcqLFF_w,28
DUv9hi_z8YANYO-at_Q3Ow,28
b4lSFcE9qR06g0OVE7GSfg,28
vEgNQ1YOYOwzEIybF-QlhQ,28
voFa33cA4b_Wb_Tw0Xb7Hw,28
8CgeSaeYPLGVqMF_Iu1LIA,28
m9r3Got5KAAZ2TGIOcomfA,28
MT-5Yq4HfBW779gY7QIPHw,28
g6ZBpREJxXD122VMICjSoQ,28
3u_cGb3avKVZ_HaEuXEJfw,28
WQud8Gb5uVRws0azOBA2gw,28
0k8DG6BPaVKCRfnWJZhLUA,28
9MIC9D_md_dH-TK5sz0mVw,28
G8Go_b2rDNopg7SIkwZGOw,28
1XxEqx1h0xpPLkqiqQn3QA,28
Q1jnPDnpmUc6U6U_-wbgAw,28
-LoYGjfeHbGklgmiJU9EMQ,28
ol8pa4uP3mu97ii5gvw9qg,28
aJpDjaMVhWZRLdwZtqQjEg,28
6ShzbSXGB9vjHHE-ZV_ejA,28
zXsq-aT5j0XWLn5l8siXSA,28
ORo7ONWSPhhCAqw_Im4L4w,28
QmLn8zqY49r9WUsKbnmLBA,28
9NeR-LIQBXPkCw2K07lrvg,28
X_GEQgs4L8XYLVTe_ZrBUg,28
rrrHATgE_ISG1uy2RXIuTQ,28
04Itzpsew47i9UJ3u9aZGA,28
cfPs7KkYQslLLlH9r83vMQ,28
26T1l_bH8dUg1TNqsjJuEg,28
UIxL3xxpmJ6LiOMdqbqFTw,28
8EnjHnmackxchmoQee99zw,28
3xqI9xG6MFQYkCPVED985Q,28
mCavSZ5euJ9ujrlBXlgdJQ,28
3RtMd3VZ21WL5auDr6Jp9A,28
WRTDBNog2vovJR0YpT_rRg,28
9r2Deo4Hi021FKgRDw-zgA,28
hOF80_huOU6JCpyRYEL8Rw,28
sRx8k8TamlZ1iyHYMis8BQ,28
XnXVJtLSi7sNrSpmt1Y_Xw,28
-8uatt4iWxUproNMOd1srw,28
AbUvRJmX4MoviNb4fIuFgg,28
Yj3r1lewEi8U3jjoEsfZ1w,28
k9HrEbKuLHDc2rzxZW6c6A,28
jvpVGfTuhvyfovDDDouiVw,28
aSP0kuYW8d0Jyyjv7XSuDw,28
bGPP22tfSHkc5OkYARGZBA,28
zI1y0H63-LkOD-zzQrtMKA,28
zvVJFBnDYOz_hsm5DLQJMA,28
UBQfKxAWEXzMWzej3y2BGQ,28
PYJ7YSaMmHM_7C4WwOuFgA,28
86g-dVJ-KVkRmk4ACdhtoQ,28
20DL03rDdw1R2mSH4ORVJA,28
M2o8h0H8hkaNwf1F68qVWA,28
3qCsGKgXo7Cz-e_6m_lOCg,28
ZDOt4spfZUF1jkIyL4aSyA,28
F8zdcJRLKNrOdGdqP3i3hQ,28
zy0fsu1Wns7g6Om0SxU67g,28
A487QMCUjC3y8sbKwcAHvA,28
-z254aBwzMaAYusbNna_Dw,28
YgDNOtgVtGZWAYJ-HdEuNw,28
iJ-p1sn2aBB8Wz6hCFZDAg,28
xgPbILU4BRWZqedqyRotPg,28
4kcAgPIlxVWnPfYU4tqDJw,28
FFaf8mspfggNqmKAdk6tQQ,28
_9JumTIHEQgTV9-gGe_TWg,28
mmZNU2yCfVuFf_BxtM9Eow,28
-0eUa8TsXFFy0FCxHYmrjg,28
rYDOFSTKVnzbzhL3jyLF3g,28
rq_Ua3cm8Lgsc0NPdpDPjA,28
42LeGW-zeLbTgBkO0rJn9A,28
KH5-_-Mr20Y0AUXxk4VelQ,28
OXYcdeo8xeLsMtd4_ygeiw,28
Ch8VCPuGX6lJWBaofljE1A,28
z9ipWqd6asWSn1vwcBvUcg,28
tcyN7Rmy55JW5uQY_R5f0w,28
mxw_oSOyBKse1dMdgYOmnA,28
TcBfD_iVVJza6y2T6EJVGQ,28
dMBQyC4SbX0A2C8AG0yI8g,28
1KnmkIFa2gVwK4DavsqECA,28
XeuloGDcqfKza_qlKexzmw,28
PEdBeArjVvl2qBM9TvmXPw,28
fmXjxksRqqpjQTSJdMA7Fw,28
WOr790ePmaPahcE_y5iHSA,28
CQDf4lAMqXbMi0XQixVfbA,28
672wsQubs91vGXCel1E6Fg,28
3CYCAfxR4aoNb7gCIsN8pg,28
zyrhpLocbo60EbS57jBTLw,28
ciQrHorElL1_ekMewnsDXg,28
n_024s43f-usTmmzPn8vIQ,28
E1-62yOxet7Iqo0rEFR1qg,28
sSbbUmWhNmMKRZOHG1BnYA,28
i8UZblHPk2O-iNKJrnWQ_Q,28
hHm50BxDrndqWbaafTM6EA,28
olT4HyYi5MAUoSGiMGAydQ,28
I3Wd0ONuchgjINNd840ToA,28
hFYKu5SujPYf_tmnoiKozw,28
ep1aKx3CB0GImQMJjR9Ikw,28
Y0cY7hTIjyrsfHsIrkEkyg,28
H4BScFKUtSBLNoJZ-b1lZw,28
sJkTPTMwjNzkRum7byjvRA,28
5lyrEQeYPQcOJ5p0fhIcKw,28
BiJx6ZmX-JIjYd3FWSCJlQ,28
55E02h-ypvtMX9v44WWjgA,28
rhPB2yjB9cf3yJAGRmTKzQ,28
2UndSnkdRkGY4I2DIpqiRg,28
hxgHflucadUHaOsLbmTv1w,28
qwxra0N2Tt3GWtMkDCAXwg,28
bfMrFCDY8NgQq05whI5PHw,28
CEFUpKyGrBJyBs0jrwvngw,28
0niFN1BolHsI_Wrk03WrcA,28
5AQDQGqneAHC8SZLKHgHIA,28
hFhkY65hFZD0oFZlR6l4EA,28
vTWJpkI7_KGNLFNrEb9Khw,28
FRYkg_JvsWU9xIXZsEZcVA,28
1JeLTkidlEjEi38pJS0JBw,28
o6QW19rG1Xsy_ySsxqkpxg,28
XHOU9WPIq5SYzCcBnODxEg,28
BisFlwuKO09MQdmxwZb7EA,28
H-9b7h3NAYamWPH75c5_oQ,28
0Sm2vdDInZoTnWLYyRM46Q,28
RyJ7h5qPri25mnIXasQsgw,28
JoF6daUd7nYyIVAsBYWj7w,28
rWA6yZrumwkHocyfXKPgxg,28
C3T0t9FoEX_wGOCoXUS5rg,28
GV9PSOhl1X-7pmRMbPif3g,28
qcclrilFObdpGcn9Uj4lkA,28
otvqX-uc97eL8gL9du7OGA,28
9lUHaWs-rAPaV78Li_W_Pw,28
esDCxWl4AYm1Q-ryQ1MVmw,28
dAEI2lhcSmG29ooQbnSn2g,28
6swOvsLu1EgX8HCF5gCQmg,28
uTviHVYdX6yen-vNuCebbg,28
6jZhYEThSDOfImT7pl9u2g,28
iuhZSdAQqDs4kYh7rHjXZg,28
ODdCHnCltAOmwpc2P560tA,28
nb8ikvH8UeZ0Tz54orwDng,28
5wlv7knnJUQ2_WK22W9bDA,28
wISCF5SLOC1UEI7qmN5xOw,28
tdt-kHYKKigMWGGN6ynV2A,28
gK1Y_AnQS_n_IXQeFk56SA,28
n_PymFqkXem121OsVpD2QQ,28
B6NYuqqRTKatVuu3ALgIfA,28
RM8H4Npg7kGGlf7Cb6EGdw,28
hEP9apWbN14o3o0P-mg-3w,28
clHDwRspNDO5hOyyMDqEOA,28
33jDbsKVtbj-WS5JXi4-wg,28
hCItEgvdBFCTzzlE03XNTQ,28
Hbc0ejyHQNHYmwIrA_Si0A,28
zocN9lTOMnIxninWP6MGlw,28
w6thbK-1fY0T-RtJO6Ez2g,28
PQwFeAxAm4krgDTGMMWXyA,28
oq40DJ4ehzxf_EoHl03DMw,28
G8VmPCgzIvbhPga7a1r3Pg,28
ozCvex2kcf9k_r5GrWTEwA,28
eA00YvQzH7B-lbQu8L6M5g,28
cBKJtIzknr3Jhdnpmx9A7g,28
fIIntSS9wcctR3755co-9A,28
YazC5kqwscVNn2kE7s6A4g,28
p9XBalo8B1bIuh1mn3Jt7A,28
jrKhEn1Jg6pBCqhZZALVQw,28
if114ccwWgozVJeo2aqiEg,28
frb1sGu3SvTa-ZZ9ZeZ8Kg,28
jwZVvDOinXgCQrUxXr9alw,28
HXJ1qmzRNu-fy3qKGyHc7w,28
NQbGOi0OUWt_-ra_nles0g,28
RdRp_XARtjZ9fnT46e5VZw,28
ZxnLTULBWGs8cC6xtY6yrQ,28
_umVyfHrU42z4Mak-ixCmA,28
FBo9ZUfGJStLAHxn131gNg,28
1FxyRGXP9OHVlfJCL5fMPg,28
nMn7zt3P-gTQYzhGynrDQA,28
OjHy_M9BrUmdJ4L3KCCCWQ,28
X3t4Cj_W3CLh8DFo_MUCOg,28
SYUzFP3CBrk8LMnNkjzj9A,28
w8eWOFpH6GQGxhsSfVM3ig,28
tS6sIazfKc77jbEi2w0zgQ,28
LTN42gW-zNi2lceVPoW_tg,28
sU4GyBIMto_k5ffoTHSxnA,28
9OUExzFWU1ZnzAW7x8-gtw,28
RdTfVrHtGz-slF4-mNFjcw,28
t5T23jR4tIV7YzYN-k-g_A,28
WZM-G0aWjfTc2iXo_GrGEQ,28
HiGrJwVbGmzRx8zWlsR9wg,28
mjqFs-VDCulkZLvPTW6Ddg,28
eTYFk5Mrw6Qhc9AJnVfLRg,28
3x2-MlaERcq43sLy_TSfwQ,28
2JpXLcj_jbFJtduZJWe9Rw,28
PoaNRg8e1QpLehz4Cocebw,28
sTUE-DbibhjN29UJQTz0Tg,28
BaEYUvt2SRmR5kTF-wNX1w,28
iiwbC-2gHnTd_SlJ8HlPog,28
A55glg6ynzqjNAbRyTI3ig,28
P40mxb36ebTghtmweAGxwg,28
KjVK3K85v0KfyvEJ1EQN1Q,28
eKhx18OP_HIc0tzk1rABgw,28
Ta1pgnh3fAlJ5UVhEhZ5LA,28
YoGdJUAvQTsFsLw67dRBtg,28
6weJLm33ZvlWlgteJPKfmg,28
x3RznBsUBVqmeul5M0ECFA,28
DYwrD7QFat-nSFc8W_u7QA,28
rzA1L0RoV-qUKLTSvo5Skw,28
3AFJwWG2OcGtRlJhhEbjKw,28
qSUUFje6oqUD5z-PDUSJNw,28
rE4O6LDXL2Di3MqW5s33dA,28
ItX4pzCynRB3s_toSaT5QQ,28
mQ9CsjWobwak1PMvZTSPQg,28
etgpKpc8SJcbO61MeNnx_Q,28
lyf0YkgvAwNWDlW29Ha2Ow,28
YQA6HXwMl2lice5l-vlK_A,28
yXw9VdyTIlSiQEPoDFkOgQ,28
U30mbA87ngPeyLBbn1KbfQ,28
jF7i4L0jpPTfPPJKLOohWQ,28
v6zlQ9erf2WunFL7c8HTUA,28
JLCD-LNCwTV85WXUMV35wQ,28
4lVR4qfWaX-wn1v4EakF8A,28
SVd-qPuYJJ0c8EbhII2q6Q,28
a3PQ88-fMWRU0SKEryDKpg,28
sCJEbsv0KEsx_IifiFjGDQ,28
6oy7JjktL5qaaFUt_FZypQ,28
4YhWOsCkrwdTCGkt_WqOkg,28
9eX6NrFSdaJTAFnsmpflkA,28
8w2jslzMxugJWIec1TX98g,28
h21dFI6kMZoXfrrPKEh4vg,28
-SQv9Kit89XgEik-Rd_5yg,28
lNGUaXgS-3LbGQwGn3zmJQ,28
BceRICPRighU1HmLn8z9hg,28
2RxpHCW6eOx2dvuCMvzr2w,28
btSVzz8X49MmJyDkBlfoow,28
Yc6qv09CxQRfgkwIQvf9Ig,28
ErCpFI7z3eJc-Gun0tWVZA,28
eUes9qc-i7WMkUIdtddNDQ,28
LqQOn3EFOSY3eWZjjgv_eQ,28
RTBw1bISTPleUlf4Lk0U6Q,28
89pRLdujlfXMsQfR2_JS3A,28
vwmRFrrYIED74YxbjDFg7Q,28
QZk_7gXhpNTdk34y0cu_wQ,28
phAQorb2ixobqKKZC5Qmgw,28
10Y8gFbG7BcUwQ4P9q4zWw,28
9rbgB_kZx2ZBbRWqjwPYSA,28
B2owEJA3p-m0cqNrJ3-HqA,28
sEBL8OtHzw2ctY69D1aoaA,28
A-XHmGCID9QUzdCe_w4Peg,28
RuryZJjwsbn5pbue-WWq_Q,28
t7LU8DK8SzWeOMdeGUugCA,28
bL89Cnw6D2exLgU68a8__A,28
cBGrn9zx0TKob6HKQ09IIw,28
pks4rLao5VBCTvmoX2OZog,28
A0SVFoJPcAt7EgKlFwyDNw,28
tJRqP1scsqrDatoAoD_DTQ,28
sQgoUpWkgnVWyfVM0ntWSQ,28
Xhzq4HKG6fFtM5TJOEF0FQ,28
1nwf4caeIMBT0AghM_mNQA,28
dAx0yy5dqOEqx696RDrUIw,28
gtg_UAeWmCb1Jt9aMdyGiA,28
5rEI8fehDVgrT1OWFz-cdA,28
baTqy_YcZY1jYckkWgYQMQ,28
R9PWY1PtW7YZXVOaQnQYNw,28
9rFGWOJNK01qdJgxv6rYOg,28
NnuxEbv5rlz0HOg0XM8EAw,28
RLtlS9CJlyGU3WIOLHxLwQ,28
Z5w-sOxQYKJzrnMrDun7hw,28
lSfC1z4mUX_gyDujuB-3og,28
Q2czZHj_qZoLDzkeTqBU8Q,28
_Ds8y3NW7Nq_6NX09ZPX2Q,28
TmmbBvrTHI_NEQUIAjxyFQ,28
BUhXQa_VYQB0KtLP5pIyBw,28
NFgqyxZSTIz83laFIupGFw,28
89DbK7Yc6EUT_oprDoenmA,28
ChZvQI5Uatk8W4MFduMa8w,28
ggHimx48c_hPPvTwsBgyAQ,28
rKHK9NryBZ0BKS7PnHsZdw,28
ElCZ_9z_1Sx_FtgJokbrqQ,28
MDavek3zTU_ywK0hDbf_RA,28
5Ll-stRABDh3ZA8x1ftvZw,28
ZkkQDHdrfwACT-47O9bpNQ,28
jFRIgaevZjCNMFpBt0VImQ,28
CXC1QLCiF7eTyP8_4JVuKg,28
VMP_tCZXcuJuiNUCBshd8w,28
JMPZQKPPQI15C8FnACKk-A,28
kiRuUDU74UUdx6kIFAgOdA,28
ELgiifL3QLqzMaCo1frbdg,28
_eATdDFvDcbj-WGa8vpcPw,28
_8GPLch3GAnhOmymvG947w,28
cBnmOmxFCr1SXlCp8uakhA,28
E_bEANNJGUlP_stnaPNG5A,28
Tx9pbav8fRr-kC_Bdzn1pg,28
OvEG3xcmO0Vc2WoAvCPUAA,28
ASiTVkKX1116FwFLrTxDqg,28
A4AeDfddkGPCmAcs-39zHw,28
hvG3VV4m0G_3SHLeNXX3oA,28
SagWMjUEIJvfz1dJfAMcUA,28
z94Wvk0OOK93p1ZoUjuszQ,28
q_8DOk9WNrCfD6J_x4Xi-g,28
ja2suPyMgPTpaLZE7vbTUw,28
s_lHc_CrkzOTY3k4VNtN8w,28
E2Uk0SJL24SDKylqSEly-Q,28
rKO2kZB--kKG94HGzg5ysQ,28
5css9Tl6TwMVe8GDLorJkQ,28
z990Udv6oRgM9g0Ef9sQ7w,28
KXjtXU59NsMTWuNwxIbFVg,28
jPfzUEWzZLvNp1wp3V7r1g,28
pbIQP6IUATueDr1cpeaUcA,28
-3LGekWQ5iHMQO1a9_DDbw,28
1i1A1gTrIyPdbxI_oYHOLg,28
oY-YKxfE2Wjq51P16YZ6Cw,28
V8A0JxgdVetmPKliyVyZgA,28
li4Yw2cG968EiymHMCdoXg,28
z7cRXQg_l56lkZ8IqBv33g,28
9Zvh_6YtiJS9jIANygKagw,28
PbMe-RJGGuuokN8NeS38vQ,28
AvTw4_Zthg42i9ERWIgIZw,28
6fPfuHpdvViGovjk3Ec5CA,28
qD6EoM0lbEA-0tfPTO9qpw,28
bFJy48-ieXbIeDR8Q1I79Q,28
xvQ5hdt5DBBWKi39z4Ze_Q,28
_RTFBSlmluADfvdU4hw3_w,28
TkV_SpMcTiHS07gFX3Xshg,28
3GVzBF5znm8ofma9_sYWsA,28
ZfhYuXAYIyOEJ9af3gBPoQ,28
3HhWrnNjv1J_yog9eFZFDg,28
vnKauFEeeUp8KI0Nc94vwA,28
wESxUpe3g1CVZ5VleisVLg,28
kICZb9_pLUmZdLTpujmXZg,28
YwglietQ41y_GVlnO9eBPA,28
LISYaWxxO3kRoI-VQ23PdA,28
ZRwBqPLrO5Yf4ToXeijQ8Q,28
uORSxq-d2nNbgiaJcGPHIg,28
-Fm05tmJz_10qOkL6JAsmw,28
WhfVF_c44QoDevwG5J5PTw,28
wgIXVI9Ill28LXJmZvyukQ,28
BYt3U2JXGDEsubXshkvt-w,28
u3wN2TMH89wsQwNToSo3RQ,28
hksTh6_LHmi_6W98IUtA9w,28
LfmKuEupt5D9HyNwAE58HQ,28
9F0TwlEZG95vPQYm92BTMw,28
ULrDH5eEndkbALvYEBhrHw,28
lYMJ_lraMXqKPJycdD3_7Q,28
hzTMc4VJaW0q1CxEGFwQhg,28
E81vHyNJtX0XJdTIinlajQ,28
G5EiTYvAPMlFyFRBzP7TxQ,28
4n29_s1qDN5HQAYst74ClA,28
pXxYdmtrWY_gl7ezGFyM_g,28
XfEhgy9AZZzMW9PABSSl4w,28
x92kQiwmc91LJ5JrasPAQQ,28
sTcUClpg5iSAxW0Ftqr0RQ,28
q0M2TAymqg-YV6VDh7Fm2g,28
YwSTS2pYHKA-fdzj7xRZyA,28
37a3glELGWp8evf_DrNfbQ,28
aI4U_up2tV6hNrqQNuKuqw,28
HWTQEMcz38T34AA7Q4vagg,28
4vDrsDeOpqDqhp3Oh-UkeA,28
V_m4uwqWML3mxUbu1h_Mfw,28
9SCZdPbyJHD1fF1k957DiQ,28
pYY8eW_wOglcrqnFQXNW3g,28
r21ACHqk8cJXH0G6qX8Jog,28
0ZJcoI4NeeefZZscrp6a7g,28
XxM-ZC76MdRNcw5D-4LVVQ,28
Dn4PMroTT8Sa3K_qqilCeQ,28
8yJkD-XfyltzPnbkqQxp_A,28
8PKxsbyRIPfhe0KMiBYuyg,28
pAEKmj65UOv_EBdc7Wu5RQ,28
2Auycj-cW9QUj36fuMrKaQ,28
05qjaaj-IZnfWA3Jwf1aBw,28
TqyKr3fLTzznXn5ApV99og,28
YiYaz1uf12R4efigm-WC7Q,28
nSYxHSkKUr3LesxlF9P7iw,28
T2efmAOQwOyGebPBlDpEfg,28
lO8g4FNqE8BC1mcvT0Kxhg,28
2FkuiaTdGKS45XkJOKMfGA,28
jnGP8EdiW2tLFZr-N4E8Ew,28
6mFKDh6TTrvwmbNFWu7Gyw,28
66pIa8VXmTQIHkMxMv_f0w,28
JONsXU-YCRATivUtHGBmzg,28
RraNVimI5OxSQNGok27W_Q,28
X0wx5i1HEmr0_Ft1mPbldQ,28
fnqBFLP47ORvStxq4lOhtg,28
P8J6OKTxj5Fy5pUQ-6AQxg,28
CdO4777D-LoIOABiU__4cg,28
wM0p1muqpyk7aQtWWmMLBQ,28
fcXqM9DWZqPxD8EB1F715g,28
3KpE3qveO1ZjFW3OCkP4FA,28
692Q-P38KNJk1O-sO6lGaA,28
tnPjcpTSdCZB7LGoH1ZjuQ,28
ovEGFboupQdbfA3aW33zPQ,28
e0AwfiCA3OC-AbK_zQtK5A,28
ywL2oIACV9FVEPRW66wCZQ,28
7iHddpkOdxu9ErorxxVJBA,28
K4WSzNnXbOyjTnPXNNM_9g,28
UrUmhdZLsWcVoIXV9keiVg,28
D_fIFhyVMoHu03GHxBtYMg,28
t4nMLWojFFBbWVgO88DwPQ,28
ctnvu1eMLQ5ON09baNsvPA,28
TeuPXsRDD34CveG1f-mTWw,28
K7wyVp39H75aDiyZYfdH2g,28
8BxtqqpvYSdKVTfme32V4g,28
w79qtK0PpeDWrnY7E-uTRg,28
7RIw2JwgpFnVPwAna04hTQ,28
m5fKuw8ZMfYjJLtcISCORg,28
kmLB9be3KYfpsuYeLm7o6Q,28
tn0xifyr8LwCzvo95K7JTw,28
nP6faW-CF50mPG2ziRAc4Q,28
glzIKnlTeUrOXo7tPOW1_A,28
lmaDsKfFoILbzNTh4SczZw,28
G8dNtoaJZ-_ulOL37pZNNA,28
6m2OFWnIBgGYaPV_YEIVhw,28
_bFrglhAvNh5SXiPQarA1A,28
RtmrqFKEtcJJdUkQEiSqDw,28
BF7DTtyfjDmwwgGV35uW9Q,28
5ODCsQbRdsFIWlypGF3iUw,28
dPjb7SFETB6fNKORWEjN1w,28
87JMZFDKoOgb-QqwXxCyww,28
cfTNnoBa3afaVRHY26kERQ,28
-nh_MbLmAURKEtHV4qpN3A,28
laElNpr0C23diPSsx12Nvg,28
6S9JLj1Ek4Ucd1dpQEMvyw,28
6dZhYo_679osV1nNN7DREw,28
vGB3LpJCXte0OC9xx-VqyQ,28
6sOy2NvLpXeEDiISkEwkhA,28
VRvlKCAQn_obDpyLUG7rJg,28
z5sOUxEhdKttF1B7g8PqbQ,28
W4J_ldAutdQ4uVSGDdExZQ,28
26g6EO9eqWVsA92yomXKpw,27
Wf5ZgbcQXt8fUHhH4Zuf6g,27
v4JpJU_0uOmIS9MIdZuB8A,27
XY-KC1WjJznzlqbvYAvjVw,27
nKUhCrJ_6ICBZw386VI7og,27
Vh-DFXTpeNFR8vCpfbxV3Q,27
oFu61fiwKh6W_zgGjATfyw,27
f5VXOfy6vIPlvWnwEwufGA,27
WR6c5Gg3tNsmuXyFgngztg,27
cZQ5mJGn3of6_5ihiTg38A,27
J6l_3zz5LBXOqK0kHOqGcw,27
QZcLPdsNijgiqz-cds3efw,27
IHv21alrb3gqlL7S81JIfw,27
NaWlhEuy-ZYvUEeKd41Kqg,27
HVz5AY2hpuSi4UKcw6hJYQ,27
_CAtatmn5FKtMFXcyQyWdQ,27
WutPKleHX3uyKom4xcDE8w,27
2bizM-Ne7hrTLWPv6_4hZA,27
9SVub2VmfgMmyqe3KQh3bA,27
yqSy1-3O1ldt-YWQT7YACw,27
-QbKo-L0oRtGDX8usj75Dw,27
t0T-rQQ2wLJ-9_MEhSfRtA,27
N9L6lmVPdzb24r6wFst2Hg,27
eKfX3-GsbkjH60_CIxlUmA,27
mqSCFBFTDQbXqa6Qq174zA,27
-5psHqEISccHDdHaWF2-6Q,27
Wo5_E2sJpgCNmbyGhOCk3A,27
avU9zVU9IqhBO3vdBtGzHQ,27
lG-a7ZzSrStfsowfA27-MA,27
A9W54W7d1Zl7E-njDGfHAQ,27
J78MvkZVvwYqZA52j4NlXw,27
LRbpkKdQMyAlIeMzqsBGQw,27
o-3mpgC0lNgr0gd_O496yg,27
ABLWZ6z9Jh-tL0-pqaGP2g,27
Bsvsz7kGUPdH7jDYEAwlfw,27
EbZPwmOmYS_z3DYLOBBPiA,27
thyE8JF6o8cAMbd1uN8mXg,27
-m4JBdAxvzOlGFZMjSQMMA,27
lNvF0hh254lyqS4dGcsCOA,27
u6G0ij06MendGf4BCrMUjg,27
Tl6XmMQOzRRwvGnWNtoI1A,27
7fS2BSIQbmq01umC6TTjYg,27
Jz4P8fzVhZW-1X77C5vudA,27
lMpFSPHwP3Om1CwNEzaXEg,27
Tr6RzkTdiWG-eLWttn6rNg,27
lW5DyXf2pFQ_LFTacnGsCQ,27
sn7Tig3_rVLYv0FRguh5oQ,27
QfCThpX5-tlOdl8w83PIVw,27
pp5kzAaBLkr3n_iwHVNSmw,27
TVJUimNOKfvs9RZ02T9EaA,27
AED1P8U_kyYerD1OPndpTQ,27
xbsTbXKfuV8sIINTUQT0Dg,27
1qTAZk8y3vwm2_FZC-FDbQ,27
iPuUDOwZKlGewjaDVo9kOg,27
EDMhoC7zAjBU6Rf9qmSsqA,27
6wWzDbZ5cwdG6KhXXt1Acg,27
MlKob6JaJf2ci6BaPWshuw,27
fBwwK7ihC2PO7nDP29_3Gg,27
ifC2ha-7HZt4xKUVou6wTw,27
9b0Mrvs6uJu2jJqet_Jwew,27
x483GUYbdSgjaX9Xi3nOUA,27
8j3oTBuvNyJ00-qL-NUO7A,27
ac2mDVLL0g-y_iBtt3W3DQ,27
EZZHTdgErZ-NgM-Ig9VG3g,27
cQmyHpUp2j5NorUVADqm0g,27
jDCk9DEwSS_TamliID4QuQ,27
--8IbOsAAxjKRoYsBFL-PA,27
zkk_2iqOl0e0guMn4h_AUA,27
ZI2rweo-00OaC6q6ChAB7Q,27
5sTEdQOpJBSWT_tXqneS2A,27
x6YlsHOvfklMNQJ2Jd4uVQ,27
lfnKkSsGaOvWouw7SyJsaQ,27
B4a279OE6T0aK41DUMXHBg,27
vwzq35-KsLQehGEN1St6bA,27
FQv0e443e2QiY0Nn6Xf4rg,27
b6_DvuraM7hE-wo7HXzuWg,27
wmIHzXwvMt0awpZ3F69h5w,27
ap-SkQRLsBQBsvAlAhK5uA,27
Bpt5BrHgXyKcAAC_QZYTtg,27
LhgDTzrMSslaEuxUdVu7Kg,27
KL38O7X6WIbg_xors7rJkA,27
KHc8QV64GnhjeIMYOFy7_w,27
lmRr6WjnhfItBZWZEdAfsQ,27
igz9B0T5QoQBRQlylZGsyg,27
x_93B59EesV4RVw_ppg1OQ,27
_Dk5BQnbC1m34kz1tMpNyg,27
hrEtM0WMgwhv19mzVnKiJQ,27
WAwUjWo1QTGe5lprULoLFw,27
X2glFdoXrPP5G4k824KK1g,27
BNs-pEv81HvZbGYjGtnVJw,27
y7R7k54o6MEVEuRmfRozsw,27
2B9TNSMJ9-vUhr1iZYG37g,27
OzrBOmgKMm-DfP0c8UiBNg,27
YJWTfg39ZiOcs5VCBCzBlQ,27
ceGWN7KegQj0JFL_zFjsuQ,27
IlbSutHdQ00EJsa5Zxdw8Q,27
itnGLkz-ZoTSFa3Bdd4psQ,27
FaY0l6r82VeRBsQGXs4fzg,27
QaPPKjlmCqX98J62Y-dlkg,27
iSGHEULQoEIhgHg4LCeMGQ,27
i8uaneoCO8Nd6FVa02PBLw,27
NhZr9bxP-TjFer8O_eGPSw,27
QJJ-k7igmeuZr3DLJWPNdQ,27
NNcqCDV6PHhDmKY8fO6S9g,27
5lSXTUF-oUZso8WLbGLkng,27
5qViyT4AGNQLyNpUTQz_aw,27
IsxFRZNNG8DnunxIOY41nA,27
HB0bVCvQxXCBJkRZOQed3A,27
voQhWm4aRwxxNslERgU1SA,27
gsAJZwnLSlnSPeHavS_EJg,27
H2vssD4kfEp_-UUwBCMSOA,27
ScUrHsLcC9pJOqFIHtxMeA,27
bmLKug13JfsTNBA38z0ylA,27
iziD-_9RGpU1CHNPvGHGiw,27
wEIYoBIABGh2kT4wOVUyFQ,27
BMFEcats-nV5fjwm2kCHCQ,27
yyZBDBIjsa7tePbjReYRgA,27
bt9bctpyr8QBYy6hGD_daA,27
EW8Dl9ItnN56qJdKMF2gFw,27
8iRDDLFlujkRt7ZbwXSuJA,27
Jai_OHZkr6eYvXVBhxGfwg,27
pbHo08AkyZIHGPDhdKlGkw,27
RnC2s8eZ7MKEqkzWsUyAgA,27
5swkXP5AlwqV7s6yvLhQKw,27
fd5dRJa4171XdZ3Px9VztA,27
VgMnnozrgLO1biDNP5ZCUQ,27
EKJ_PRhJx6gyDlcppRIofQ,27
No9MF2fGPDhZJ3-BUT0sjQ,27
DeGqvsBOXXu5jpSaQHjksQ,27
QjNn0qZZ7Ovn6ylpBz0C-w,27
aftSKR7G8A6Xnta8Zs4FLg,27
hZtIPXLKB8T90qZHxrKd1Q,27
3LBICzUehFW9v2Dv7MuHIQ,27
IxlNCKtEcKtRRgyVoNoO_Q,27
5K7M12wuVPBHdOXfWI83LQ,27
jDC3ndJO_Vq6f5r38szgOA,27
3XmJrin3l2fbTP201HElCQ,27
wPfTnV2z3knbxIhUKXGYHg,27
ytJqPKLH6l4mpAb5x0XxVA,27
1PdNNw8t1puMQ3qL-4VjtQ,27
AWnO-IJGM5t4uEXlnphz7w,27
lEDZ1B1kss1xCTpMyHU1Rg,27
w1TAEpVjFkEGxL0X3CIG5A,27
EPjWfixb8L_Kmn6_KR0wjg,27
LdxcGSEAVAPYZLc7LThjrQ,27
9wdHEq_qrCI1VQTuCRzMdg,27
Y9ETAKU_4a4yqkKOP-jurw,27
SLbJHaNqY3wcRaO6L21aZg,27
7EZNdgiG7PlNYewYNFraGg,27
dGF7wLT0zN4-lVaf5LIG6Q,27
VJA6ICrhy4CgICh9ZucD2Q,27
