Business_Checkins,Amount
PDTart2-ChFYdNjECtreQg,388
MGiPQ9qyfrwQqjz889v9eA,388
xUw6pfJXn4OFt071iUc7VA,388
2nRFTI41Cm5GldHexAczbA,388
JykoUULAfF60rAp3gjlvVw,388
gF89sbV7mr0SYBKetRFwwQ,388
jtgBkAQuchDYgkdsebzLsQ,388
FLq9CEy5MCKSlMuPEhumnw,388
IQVNuWMkBBS0Oeuiy1xiig,388
rfbfSleg64ObTGGRMZgt3A,388
9m6FEbg7mXTRf-H3u8ylmQ,388
jJQynWFgykf34snU8lWsbw,388
AYMdbgMDy9PE7_2JSkTTNw,388
f4XSOzFOQDydPyqavMV7cA,387
A9rVxmIBtHZRvNhbBaGAWg,387
sCQhS01norWtAn1GGrG5AQ,387
T6OtDhpyfyI_ZCK5zE8UuA,387
R46XVcmUzy8qeerHyZQtEg,387
v17tgCRjuPQiFOq4uvEI-w,387
q7mKAD93-EeSpeOa9Hu4BQ,387
EyX2DuuTgqQUeqrpREOLAA,387
9VjTlbKOI8Tlo2gwkMpdgw,387
zn8FaVzjHMW4e2kTGz5SSA,387
C8KFRgrMtc_naR6I7yWytg,387
Ipt9ga67vVC_2ob3YmVwNA,387
Sw53KWMB8cYjF7EZX7O9PA,387
N3CuXqWoFpBtYMBGhBE2fA,387
ZNOc9LErlBDtJF3Y7LQtwA,387
F0AAzMdhv2RyjwHVned5bQ,387
M6UY37swcMY0JplqHGHAuA,387
wjY_4JELRCXgiWC4V7nnGg,387
34x_Rkwd4UAcKuHyJui0sg,386
Ojo9FRfQ5Ruuv35RK2D1AQ,386
9O5FMfiJIi_u81D6ksG8Ag,386
encfXG_jrG1M6gX1IqrHrw,386
Qp7STa7JlUov5Jj0WTryOA,386
FJl6LCHbqiM9mvSwDjFAjw,386
qdpdUjdkEUpzYDdce2yZng,386
YkKR-S0usTszBV0Ja-gyjQ,386
J2Jl-zmU7bjKsc9JZ65c-Q,386
2b6BvccVTtPwElQreRtFYw,386
iPn7zeJhGx0rnFeJomlb4w,386
NYiL2534CAAbr-ynGVbhaQ,386
pycICLzRSn6ZL_WckcLtRg,386
xG5NtjLZ6S7KGBNFGDqoZw,386
B-SiesU4hxIiL7rl7vzayA,386
laBlOr7v6w7Sf5yxbHhAcA,386
MDvAB8Qo4wjmqfQ8BsevWw,386
ps1Dduk_Oqrr_O2no_Hqaw,385
KvfKuEE9vdMha3F15zbsnA,385
tJuyjXu2sGGRGjGWWNwAZA,385
r63rFmywD8j_XdXibn4-Bg,385
QLHgjBHBoeIUoEvIPvjHnw,385
_EKvNMC2Mm67HzqNIzLgXg,385
dDUWJGi3ZeTs5Xv81nLukA,385
muQ9wvdS6ZkW4DSBjvktAw,385
j6dvIfAzbHccoySvaqjT4w,385
5H5mKgROIfmYKHjFMCePCA,385
L9sNYgV-TKTQdkaeEZBqEg,385
bClXlvpht9aKk23olgmxSg,385
ZrUwYQES9u-8Fpldsvzsaw,385
xzK5BwamwVU4PLvZUoCZ1A,385
o8H4fliNg1FYqw6noUzZzA,385
fqyJZMsKG-oWSGdZIftQgQ,385
Tw5tderBUFzj7fRLVZm2Bg,385
Auoy7JMnNaM53PgQX_1BcA,385
G3u9BQ7cc-IcXOfNyFKmnw,385
OjM_Q540jV0AHKCLOX7gHA,385
ViZaLnjXlHO6cb3D7MfKmw,385
Qu3q0r-C4vC6yfVcetptLg,385
JAaiz9eoJ3BSyQx-pVuX_Q,385
-1ueCbvIpUPi8KT95ETTKw,385
vuE1iseFrgNPumUEfHIZZQ,385
BvomXXWqtKSkEfS037gcfw,385
kaW1wIGEVtLtAEIgHm_PQg,385
2MAQeAqmD8enCT2ZYqUgIQ,385
u6WTtx2pWipCSiBdUl-mow,385
u_xQZVeqwNdIOrGuvC32mQ,385
cg0aMiX7521r-NlNA5aGRg,385
EuP-3_cOfA8MaHPimNeJ-g,385
yjWgLolj5G5mjNoisXyrGA,385
o7Ccb9LjC_ZTSF_YHgJXnA,385
Br37ifeGL9K3Yt2skPiLjw,385
vloE7oh2OzOYGvZSt6aVFQ,385
rZlmMVYGaf1q6q0KoJh31Q,385
c8DTZaNcmhX8bVSXnY3ocQ,384
4kwny3ZC2QWyzhWLGhry-A,384
d1HcINr1Sm0ZSrU6lNl2kw,384
gkZ6iiEfnO7I2UzOHbkzrA,384
zyPz0xvE5XkeCVH2J7g2gw,384
FvSMWWmDHPo-O8pxI7_0ow,384
ZdkonZFKPrGVeu-ZLQfE6A,384
0OlOZ3_OEOejomAN0b5OOg,384
19F4vUpJ3Bxzw5xpjbToJA,384
3ucn3_cDf1WV0DsFgoTfyQ,384
ejYVhqT_e-8JX276XG0ozw,384
LgWlFdHfW2ZD8M-2vaMULg,384
AW81jJyQA8264WcUT-4JzA,384
g1xRzUV-aLjAE4mkdhLwBQ,384
m5YYujByBbR0Dr5I-MSNKw,384
n1yozsikEMyDz_XvOMMtzQ,384
iIJDIIUVmcvFUZrgnj983g,384
J179GmDalU-NgZ7nhRwBYQ,384
-bOcJEs8imqtSXwG644k1g,384
w2O0CQ_cIeje-5VM77SR0g,384
k1nxMoD-KHswR0lC0tujpg,384
qg0jcxo-ZlV8G2sNj2C8ig,384
L-wv-QK9VoUZX6zUcJwSSw,383
lDQa5Z_JxKpAOPXspuOIHQ,383
YaLKDgS_zIYIm6jkXWCxgA,383
bYkCmqbV-UeDMzmVeHzzoA,383
6aplHV7NKIJQGmMBLanzfg,383
ssfYhDhEuc98I7SCENXqnw,383
_xSCB2TZ-s6yTeafRnzK1w,383
0zEiyTEqx-_m9aoUzFl9nQ,383
q0L1bP7f5Nd6m1Eq8pD0GA,383
TiaImRnjrhBiZDyUo5_aMg,383
Ovd7T-FPtAY4BQT67MfSIA,383
7JKh0Ni6iwTTqMr8bqqY0g,383
Q1HHAb4FzrzfnnrRyA8fgg,383
zXifwnYDGPBd0bAWco777w,383
rU0d2tSV3D0lGaPMlt4cYg,383
RW3nH6Au6pSCWxJhiGY03Q,383
sdzD-6O7eKIYgF9WzOuasg,383
_5_xybRFzDlvIkK_y10Iww,383
sf-KdXHB5nxfNjl2uUpI6Q,383
NBt4k6wBpAMS6kzBkKg_Cg,383
c5TgDR7ROgkwPMXxtGDiag,383
mMnkbIMG9MUW-rb5a5Q8Og,383
MU6oyNoZoYZJtEZvsrnwOQ,383
c40dCuHgq10g5GhiKXqvoA,383
X_E7U2lVNEwbH_gpOBmAHQ,383
EZToYxRybOC_oOT6ifR64Q,382
46TLE5DcFph8v9sDooXaBQ,382
rQMNZj4GB08s_22JsLwTYw,382
IoihJkcF2FcE-sHOneat-A,382
fJhOwBljOz3VJV-BhCB3hg,382
k1EL0UvRYao_La9zdeUfJw,382
Ah2gjiO-HArE2VPGiMKeiA,382
jBqrn2pgeO73zQi6R-xX6w,382
3YBUj9va9KbN1kkNcDQPug,382
soaZ7_oU7xcphlw6gpWblg,382
AyGJNTLh9abu8R14mYPAjA,382
0EPYrxeMLh2G63HLMIgRHg,382
NpoQttFO5gPPYsfJTcT71A,382
4qG7aFq9-45830OfYt7gCA,382
x5IHeDKH72KGBpnxfxa8jQ,382
ySn36gFeTJ0fR8CG-Q2DuA,382
IS3h8_4gL_IbmpVTKDB3LA,382
r3TvlXOPbhc_v2uHUXxzUA,382
_UkuPzo66XqIN2hvYLlqEQ,382
lOVHIBqgi4knjSx4tuCgjQ,382
-H8ryT3wGAoHMa9NeZ4tNQ,382
ymvcFCWLCitr2AQoA4gV-g,381
nGe0BipegbPjll9tGM-SWw,381
-mcTFLh291MWYECT2bAr3Q,381
N0a-Hfq1jg6yATQt3j04vw,381
xJIeT5--AiPdvPb5BRflyQ,381
fwIhAbiaJBuJnt90mZSTBA,381
ZLhu-sAejh5yGd8aV9zcGQ,381
kFxHQcrCEycaWLEOkkoE1A,381
AGXESXmgA0DJJl70CqPfgw,381
uasMzMp00F9azoVpqq-xOw,381
U4ALy9epZHEwFl3FnGun6w,381
cA_bpmM4hyNv5ERtSvYaIQ,381
zSDqW5cZq9Bg7O9vMpJ6Tg,381
Tf_Oj8uWRvXmqkEmntzTdA,381
AbtYqoBGuvlWmR1gU0c3XA,381
7XSVBJVuozQZL53D3DlypQ,381
5nUFmpRZQQ6kSQ3Qe2TDGA,380
WIR5g_Crb9qF-mRI9IeJhQ,380
a8VS5iOxeEIv3JnUiQLF6w,380
n-iPn34tLaqnq-dI8m8Bkw,380
SyrELEDXKWjuBM6Pekx9Fw,380
EekwCjDqa9VT6Kq_aVE_0Q,380
dgEvzJHBA35xZG2DYfFdaQ,380
aqFzdThDg_cxS08Jcgo54w,380
neiMxOk7V4Zgq5zsvuWTaQ,380
Lw_mMFUYk4GmiyRF-iETbg,380
_yIbTW0sD9kfkLt-QuN9uw,380
pDR3n7cjtbTrkgDxfUUDtw,380
G_zuuYzVYI6_Yw34cdq_NA,380
pIPC0O0S4DxaFibQ4bpQBQ,380
jYJm1uJ8HR1PI1hejZu_Ew,380
KiS_RPGyyffyYXpfvilALA,380
j6TDQvbRoMszGR0hyaVxvw,380
KZdBETiY-yH0Vtolq8EACg,379
XIM7DpbNlwNfbmczd8XJbQ,379
nO-rCnSpUSlve4w9iJ64gA,379
o6b-VwNvh8KSR902jha3gg,379
FjgPNVFrbL924rNUMm8nBg,379
u1uWs6f1NN_jMVIN-r-E-w,379
9KlzXZ4FKgoBA80zEyXO9A,379
x3mym0EmXe9xeNDKQNvBmQ,379
QpAVPiH1Yujksd_ReL-x-g,379
I6XYuYbHS4GttygYpTehZw,379
ZlbL-SRrh5B9s7LC97ibUA,379
5Mxa0q08Kn6ZVbmbsLcZDw,379
RRGLss4hhvZZuR0N6GQlSw,379
r-lJC2K33taUgDngE1P0_w,379
DBtNuEt5U_dXoalpU8rbcQ,379
jW63U-oCMlVoNZarheItpA,379
P1rfYX62C_HD4t3TjO41BQ,379
aFhPwy7OhyKah4cJY2QdEQ,379
aw_WRiz84IsViKgzuoD99Q,379
o3zL4kvolP3CCAMf9lGE6g,379
AB5mv5gMXGq5xjhdNuFSMg,379
cezbcRLRWCKz1wztpQGgjA,379
3n1eMMBYX6pUbi8GwTLTiQ,379
S18_H6x5IisrGmIW9ITdlA,379
plYw0lBpAIBdwqH8FY1H_A,379
Su8VY1rZQsOn9Wj53kuHdQ,379
pQx2aFqw5s7N5ThMYlqDzQ,379
4-vRC6g1LOXyXXe4EfxBwg,379
SyiPLENX6wMfagzrsw2aFg,378
tHc3x4ESA3vyr9UiJlL6Pg,378
3HkwNe9sUb3fxSEKrbwucQ,378
P-agdaN459qTYGUpCz-lyg,378
2nUzpVFZVyGoD-RVhz-1KA,378
0LxuT8BBARVrWLgIWG3JcQ,378
vVVoGQF9WEZPpAUkbgoTDw,378
dISs1oH_xeNAOOEcmJiGZQ,378
b8a3qRSdA_QMtLIICWoctw,378
zpuFEeAhrNzXPkOlBf5Kog,378
P0eV29feVT96ru2RYonO9Q,378
WkhJGvtRAx6-zBn8klWNFw,378
wk-4tdeHJ7puiaxCH_6rAg,378
y29Da2WKi8V4xk4tOacEjQ,378
0uaL1_jJOOnB51R3XIYrKw,378
GWqPmrWu0kXB_-gB1H-j6A,378
pIB0FCJGpTPnF4AWMh1fmg,378
BqI7wAq0WkpWPLjUcKjjnw,378
RfCH2Dt7AmAxnCp8zrYLsA,378
j5fBwNTJZuodEXU5Jc09Cw,378
8KBDQlSdjJ-NoLbpPvkOrw,377
Zdw5rbtAWguwcT9h_X4xRA,377
sankqYOVWpYX_T5kGZRRKQ,377
gBGD0dNvfLlQOAaZzCU1NQ,377
C9CBCZeC4fKF-d42chsj8A,377
7AkkPs8k-GApX8BwN1es7A,377
hNREiCDqmcra8EGRWXdbfQ,377
LBHx4-SIP_r8MzcXTSgnIg,377
MolFYRyUmfetIp3qydvQzA,377
2g1ZiT6cM1NC4nJ8xS6EGg,377
oQ1RYrpB4Vf821L-LXg-eQ,377
PYnWk5rs30MQjwuBO5B1IQ,377
NZgyOwVn-7-6ioWMS8lkpw,377
bmJgvpuf2GBXd62ELK0Q2w,377
898K8ftMbdWe2Dc67QMC_Q,377
clbAIdxK0CnqABhIwd6TCA,377
loD9IlH0q4stjff3NHhWYw,377
56q_auFAzhHK9Dvrs03AVA,377
sBSE_CjEBjv5-89KK69Zrg,377
7WW13UrJagKNwF7ffeFc9g,377
oJRjeio1OBablDFr--__Xg,377
QBNATcq7Stx9LxcSq16W7w,377
q3k9lwaHNqbtiGc-XeHnKg,377
bCZFb9v6OQaNTgupVw9WEg,377
dN7AMKUhwTa4Kk0bdMRPgA,377
HfIvH_cVCLUZ1ogyiK9J2Q,377
ngosa7gVH134bQfXR5JboQ,377
hvmtrHPzkPzHCLspArsLJw,377
5IcLXhn5RYeYwXPjwPW2_A,377
QDrXLHgmmvI0xSBfC8-cmA,376
5nFoMJ2-tljaFFKIK3EyOw,376
7edT1VJhBzXFm2wkk507Jw,376
oJXKb2Y80tiRi16jYNmpIg,376
rKxHLUDWRq8tfSFjLS-D_A,376
S6za38QmbFX9pAOK0E_yFA,376
4CfelC-az9l85o1CY7eQvg,376
nYeTVhBwwF5aCGYo9-aLGw,376
lbvhjs3ShUHi9cTcORiYwA,376
O9XjwWdbgOe5CnBuPpnpBg,376
fzLzJGsGMN-Qb_UDDvsDVA,376
yTJ2Ir6CMBzThLK5dmACvQ,376
yFpOyYTVc2p2I-vNxe4nQw,376
aXe-1VZjFLNHRKk3znO3Ww,376
YFZGcztYad6wrIJTxBDs3w,376
VwDrUaY7PPkvfD6M1dAVBQ,376
tt4lgEAXQcS_Cdy8cbb3rw,376
7qc5wS5t5NYdiuldY_CpHw,376
yGH9V9WTNGSZ6AHOW3kH-w,376
HxJsDfVHTsx0081cvqguHw,376
6312yHJAcOXtDJJGfUqjjg,376
yexVj09OH5n_X-MT_Lq5rg,376
-8oIIpYJAXWg-G3glapMmQ,376
hojeOgKi-dRfd4da6gPdJg,376
0HwxZ9ngr_2rsnuawVOocg,376
HRK3Tfpi2V6fh5KOUyTc9Q,376
2dlQX5sP9X6Dlm1MmNOlSw,376
QKVX66UREuD6aQ0x_F17wA,375
OhxH_vLWKwSohst8h0G3hA,375
D9u8C5Gbixl_IgZJx_wFUA,375
zBfYuwdybeMHfLuUbO1Ung,375
IUN-1btz9-CiL2b6tDNQqg,375
RZiKnkn-YXCn7QK038MocA,375
Ex3sDfs_cdSnDqOb_qM5RA,375
GpESl2dXOH8rxs0pAbIyAw,375
cWu31txqrvLHMCUNdmnxfQ,375
BLbp0wWCMrquBefWbU3ajg,375
0EbYHXAKFo9IsFhmZHD1Nw,375
PJLh9DYLcf5JJ_fdwHDbzA,375
HSiktA5zdqPVULY3ThmXIg,375
QUwn9cGTefrWSF5Qy0zhOw,375
vtuKVBsTaj03nYqldAu-ng,375
35GCFtezJ3upyqGf-zJ8MA,375
7NwFNLC0SwX1SwQYlfF5yw,375
wc2MyaDzu8Wq_4DQVMrjSA,375
EfXTQPiVBym_2KoG7-XeSw,375
bt_PYIy_qqWkAIDUzbnAwA,375
zwBOs4n8wfO6Ccg6G5c5hw,375
zE2IC_ocw2dxM6Hzd4iL0g,375
LkskzKzo_S8YmG1dGn4hag,375
_6p_j0UL7ST3b2nvHw82eA,375
xfsXGjtRcXyydgmUmfgKWQ,375
GROg6x3Lf-Tp3TgiTtYsoA,375
4MXnrz1I99c13tsv4aDkFA,375
VJEzpfLs_Jnzgqh5A_FVTg,374
Fn31PTvK30eyiXWFPm0ziw,374
uriD7RFuHhLJeDdKaf0nFA,374
GtfM73QC1y4_j8ghKPSt_w,374
wi_YbbxLVRgKjRWe3Nay7g,374
ZNZcptwIHne1PDcHaMbA-A,374
cL8PbQ_k1pke_IQEjNEvGg,374
Chu4vK5Wt0WTLvIkiLETjg,374
6qEUh9w73xToxYsZ0Wmv_A,374
-f43-rglIkI4AIowaJF0sQ,374
lmcrVOvJUydTmnZIAIZlAg,374
w5fyVRnGWXl_ldGt0Hu5uQ,374
8n86Y8qTud6kcHgB1615OA,374
63HEIgBW-SHer76Qq_AVuw,374
OJpwmYvsZnXt62sxco3F0Q,374
WSi08gApEgsS62TIE78J_g,374
szdH65mQam5lNncCfJLUwA,374
qFEwZcXeu5Bl0hqPv5nNAw,374
b6LAC6kEj3F7SgDzlVuCpg,374
1LEkH6fV3Oa-4xYShrPE0g,374
HSTjQ_z0-k_m8ZkbmWSBnQ,374
XfIHR_6duc9WqhGV-ENrpg,374
DMYWMY96WF1ueecIpOA4ZA,374
E7NOSOqYuzPuiQTlsfY0Ug,374
KUz7FlK4hYJcpkwYrn31Iw,374
nRMqv1CZentqW6G9s9WOrQ,374
8CSdj8LF593qwMcduzHglQ,374
L0sPQtAKX2V8HDCw5Yn9UA,374
IPAkKDfVCboE34xnEuMSmA,374
-hsR1sWeD9Vw_nh5Qym2fg,373
8Cj_OmrSOXPVKGo7xXJPGQ,373
q22xlvTjbTx1ighAhNIBww,373
qfw-rVPNPIH8meGXcJWH5A,373
1XsoLhxLB7-iyxaLpoEmUg,373
ZZlHHzmyohS4uHiMNtcbhQ,373
TlcMQKzX2Cxh3LSwY-24uw,373
xxlbRiWWQkk-6LST3Hd12g,373
DzvWKjLG2QKV9VqXXr7ZAQ,373
H1zluBWeIFkOamadC-j5MQ,373
T0GS1FEYQBy2xlxWGWamBw,373
dKPXqfCJxsZHSRj1tbdhVg,373
E7SlvdbroVK7Nr6UO2ZDbQ,373
2Yf3uGarCtGq7Expa0A81Q,373
XgxPLbAJtHoyR2tBN9yCXw,373
8C-G2bwZJLyThpUL5hzg9w,373
OFTDacnyj-X2Rq3jXnPsNg,373
B2SeIqe17wywK_a8kfrTPQ,373
93a-L8ycyH7ObkNbR6VwoA,373
Hi4AgS-uR-lEOF4oZl546g,373
OTBWyXkNsBYHqIlXJXnEDA,373
EoKKkfmOOgtdy-Br0Hs1xw,373
naN3lrbHYjCTVZjBgFb53Q,373
19NLIN6c65A-TfcwfAkMaA,373
nnn78cplvQGZSMVblpI5gQ,373
BwUWmUFKCuJ-nN9vFwMt2Q,373
Yv6HUVu7fRMnt_NtGdVQBw,373
UDiJPF0UDg4BIsjxCyZSrg,373
Jn4tRtjIuz6MBCykQySpeg,373
NljjdlqJWWezEzWZbUFmmg,372
LNub5sLyBNl3DRQnqcAtFg,372
S3sfFbaqH_WO0gTR3IcDwg,372
S7yd9wWr52Yb3zNUnWGDKg,372
UA3HxLprLSOO9J6l1iR2Cg,372
bjsBMTS4RD7Bs35ugv_fPA,372
tyPpn-nrmlhhSJlct6WAjw,372
LnQRfj3pPz0369stRnwUWw,372
iGdpNaFSHjjwEuUvMykm1w,372
Itft7SwYFUXP02MpcijMOQ,372
BA3IeQf3wQHixCGWS-O_YQ,372
ssHv7XhSbmaRWHfUu3marA,372
vwqqOKV8enOLmuvNSY3s8A,372
_nqrmx5xKLQyrbmjhwiiuA,372
cga_fZV1egLtyVSLb6TGhg,372
7YFRk0jPdApzMu55U7_yrA,372
-5uzjjKUA-kt81j605d5Jg,372
Al2YIlvkieMwo5hW_ZBgBA,372
xHRxPN0DxsrLD-7XqrKvcQ,372
y44MbCvvtmg1FpkNGSWisw,372
dLEy6Vl6I-uNhRlsSr_12g,371
_WrL7teoT0im_28inoePwg,371
lnjYuK2sAg8qxTvvlnhNFg,371
UkBmK4Icaximp2DY2Zf_iw,371
6FvC6w810uf6O7Ocd6Wpog,371
Lswb5BgtMTWCsSw_blU4oA,371
xNFrxpr8lh5RogqFKotUcg,371
nACvSXi3Sl7ns9tN4b4V2w,371
RgAUDZXDJYwz7BI6u9aP5w,371
IxtJ-42pTTggeLBX1ZSSLw,371
f-lbFlvS49k9xZMN682pBQ,371
2XYPFRm7teCUr3eGsB2-qw,371
DxUMVLN9RqR7p8D1beJ3gg,371
skWRxQU2LwbYQK0Dl_FqYw,371
yHg5PkXbrY9lHnFSBe-haA,371
p5pQ5PKXiEc4yLxsL4TsFA,371
ZDA_KyLiBjjf4hxWBOWbdg,371
B4JZy1PBgiO3xp8zKgwUJA,371
42BmFLsm1YAommyVHYxV5Q,371
4gu8bjsgJoZrilDr_u3pEg,371
TKPHN6wON9CH2hUPiWxd-Q,371
TkupWfgSwBd_h05HAORDJg,371
8YTbOl9x7WSJwZuKgCSF0g,371
BCPpFA_h3l4F73H7ouLrbQ,370
WP9GAuhvmUhm8MAxMqhgrQ,370
HadzgmEdPY6n1a7Fz0WseA,370
8va8lpVU8aiQtnSbyjVScA,370
OAhBYw8IQ6wlfw1owXWRWw,370
ZE4c80CxlXz84elVto2YFA,370
WwmqHT2kbPNUO1DyNFsyUw,370
CFjQ7Rld0ddZFTi8Ryc5Kw,370
Yeef_hlUbSIRWog3dVortg,370
rQ5xsCMH6Xdk4NnmdeA3Eg,370
VcamrM5awvkJrvkBgUNaIw,370
MmNMBI1pQp_gepPIdrPS_A,370
r-kln94enJMMmCWmzbXO2g,370
z6AaOssKSrQDgBE3ty5Itw,370
7SsGMebYi3tq2CPM7cW6uQ,370
926oG2NU50cXm1T_i2q30A,370
_SjdrpSZdiXVSwaJR5T9jw,370
ZSwDwV4o8MvX8cwMgfE0LA,370
lKCEFd8Z7tZiBiLT2J741g,370
riDBd3fB1ZB9Nm5ybaxswA,370
zbSTmUUH27ef3ejK6h7mdQ,370
koU-NJTb-CSoCK-UI1uCjQ,370
Frw2rcli3gh8xB1gWdY2XQ,370
f22prjTaNUWwqvVsI4HWxQ,370
SwJOeRUW0mFYDXTgJYx5fA,370
BtROhQfrGdoWZ_t9zwEVUA,370
eO47HI7ZqidXMkHyaOsf-g,370
aXr74YWu67vUtWsbmICbag,370
p2kxmxH7oOskYk4VFxNqYA,370
6nRTFCfS3CsIWyqOj-s9Lg,370
a-1d7gNKRY9UwL7VLt-jmA,370
ReOFAV7pMsfPjQEx-Fw-jA,370
gbZd0FVBD5VITCnGQnVJOg,370
AJ1-2fZZWPgpq40CmZapTw,370
uVxi96xcSEwVPMjO7QMTTQ,369
mwClJ3GToMV17Guo-KLCRw,369
oY7Ys1bgymDCpv_y055y8w,369
TdvI2kA0zslVlFS8a8YuTQ,369
MH2l4IMyrNyS-E4AfxbrIA,369
ey2F1-Vh60vczNAk0kEnFQ,369
iay91CweEOzRIW6wjcOjuA,369
5RvGRnsQGVqh0FM6ij3GiA,369
Eqi8jrVowPBlCKAInDfFRw,369
WEleUrOfjE_yFNlyBOnZOQ,369
sjueAFshWHWkKn5a1AymuQ,369
_-ag9LGrOJkJW3bXmtAv-w,369
Wvo0_3AsAygZg1WL5NrOhQ,369
xTtWhx2vqyWoUDAKLgSAHw,369
5OX3v2Mn1KiEWrLZtL5DFw,369
3WLW4vaoS7RhOWdbyZTvww,369
SYcdJP123caYVCkZ27BIOw,369
IvcJaZdDDar1dYpiBzJq2w,369
EaqASiPkxV9OUkvsAp4ODg,369
Zq1UX3NJSiR4yebxLANk7A,369
Tn_mh2nvf6XXh9O6EN7QcA,369
sPxAZRMzMsvwO2e8impPBA,369
4hwmCBtmeMmB3UYeSewdPA,368
Bf1M-aKVvkAn7OikbYTFCw,368
Kty0uTMPa8hzA6njYygooA,368
EugP1H9WF04ClGhY83848A,368
S21eEzfi7Nrk8FKfhKEB5A,368
9dp3hVDlQ0VtjPW_7ISoXg,368
T4-vocFpzwlIxAQIi22FFA,368
8zJYnVNKD7XUHaKFMMREBg,368
e86IBzGCsrnhJbD_wELj7w,368
jzsspHqP9kATWji8xUhNFw,368
u9XTeDl_If4U5Eixl6ys7g,368
T_6e0SgNuKotySgVS8O1UQ,368
wuH4TPUo8oJo4E59xZKsNg,368
hT5P-A_an13Yy2vJdwOzaw,368
tOe1Pz28wXY3vUhc3uPBKQ,368
MvgfMYxGMN-T793WU-LGnQ,368
Cjwb7VQGP0u2eWYj1wnO3g,368
M6ZoEY54OKKPq9O9Boee7g,368
ZIpPvfIGlrxhsAz1ID0tYg,368
4DGJbaaFuCPJ8L4YJCR29w,368
g1M9NdDc21R1-dbD1lU8WQ,368
eNDmwbkedbpxq5taws9AqA,368
tHbqfMEqb5Kb_pZijyVXRQ,367
UYxGgnJ4Z2lOehK23HSIlw,367
Wbqv9rUtbNanq-hhegOYsg,367
N9-NRK8PPvi73tduxoPKbA,367
z1k4Fn6gTZdgx0IfkbvrBw,367
K06XzePUYtlT4Qm5ry-jBg,367
M_aHAx6Us-FeE3Hg0dIUzw,367
9ruUYAz35q6mgUpxb5zZhg,367
8P7YOM9ThhTvLqXfSWRcRA,367
4TleqRlbwgXcIgz33HjLJQ,367
q9Pupuw6Z2b8WaYK-MGt4g,367
yXq3RNi-roykb83GDLbxIQ,367
gdo6ygbZlpZY1mj9P0sxLQ,367
nkQeCsx6zpQZ7LGj65lG5Q,367
zyeDagSsnfdVUWIvt8WiqA,367
31QlUE4NSKSbRwpaZs2AWA,367
D0fanJRjGeSveHiBoWbpeQ,367
RuEIK45gBF5iDbYoSa9tOA,367
fdgh2G8VCj5hAOLX_g_yXw,367
rOpmAjGAex-oboy3IfAncQ,367
dl-2ZaDP3POIAR3eL2pi-A,367
55D--p5wnvr0gYyRI_y_mw,367
QUnvoceeKLK201dOflQThA,367
0bvtIbpsqBJZpRKSPwIfNw,367
S6q5t-TGc_je8ssh06zTYw,367
99ENmVZDWUEkbq4X7FSg5Q,367
6SEvNIRk086bebUMYPtq3g,367
ctodE9VuIjc1_g_42CFUFA,367
qqoBEhoi2AVKl9DRDACiaA,367
r28E3Magy-W_w2V_0jfMdA,367
Lf3V5rv2gqrumKErB3EVUQ,367
G4VYdDhZ0lxzQ0OvUhWfEg,366
BEnApbIsV7kKT9BExBDXKQ,366
-4qgeqxb2hKe3dUUH__j8Q,366
4itYXwG099-m6lV4u715hQ,366
D91xlg9PchzEqz0baDKfkw,366
hU4gqTl636TJrxlI2WXZSg,366
eFDjEFlCCM8i6ZQiXm14HQ,366
IRMY1SW5qsuhi8f1BnSRDg,366
AMIEPDGK0AhOCmWKmRruwA,366
2AxQG65Ml9g4BIVXTPWvkg,366
fYUeuKAPBFvQ3YyyZHrj8g,366
6TciI6uBdrd8z1av1YleLg,366
_3m2qyCqx2pnDNyo5vYM3g,366
JBGNJR4pBRiyThsoKWsdnQ,366
_8bELjUz5tnftBbXAxKyjA,366
9ng2rcAA3Lb6m_t4IY0QcA,365
gnXN6LuSC3IoMCOtRl8sQw,365
MFX3Gs26jatY--HB0YdFYw,365
4xsJN2FuB94w9rMoMo6XFQ,365
Nxa362GcR1WWK2og8uJ_sQ,365
otHYLRH2uGN2mc7MaWON-w,365
OkyiiyLbPCM0HVGp3jps2Q,365
y_yVztTCNphhSYTPW6osSQ,365
J_RXc0Rg6JawwhbqYg_Kdw,365
EP75v56zLp9B5gt7xoOlAA,365
TsZEKqs0wzP3WHnPkV0Eig,365
ZHMwj4mU6oE-o6WK4leiSQ,365
82bYVTfEpApVNMcmz4pMeA,365
2TjLk6ep_MgwvtZusozcgA,365
LBFZt5VXNiQFv5D-pY0szg,365
v_JuiBi8TY9UE0LoWNJ6vw,365
bfY9Z5zOihXRrR2aqVqHXQ,365
9vP3RrHfPGqZW6V1QE0i0Q,365
_tC4lXqwdfh3fbjuP40Bsw,365
vQrXwWBs6Yrv46YFMIZRmQ,365
eq3XNdM8q148IHoUMT9FcQ,365
0ycUfAgudMScQ1uUFLHTxQ,365
HnHsm7SXKiUoNPsYnXdMvA,365
3r8hcIBSP_uW6kLF010BHg,364
-TzFN6nWvbVRARY2B11Epg,364
znLeqDVWANBivTQfdda4rQ,364
IBWzg15XkNO25hOpQHM7ig,364
K0wpNOpjgq4fzdFzSXI1jg,364
LQZdcwfqneUIrZTy1VvWfg,364
Ezul-y-trSK8EHtcv40itQ,364
p4sK46GJydKzeytBeDBz8A,364
zsVWm45Epg4bHnkFL6K8KA,364
